SentenceId,View,Opinion
106614,GLA,neu
130217,帕杰罗·劲畅,neu
132863,本田雅阁,neu
122420,北京80,pos
130806,汉兰达,neu
112574,crv,neu
127466,长安,neu
131259,奔驰,neu
108702,雷凌,neu
108775,h2,neu
100550,夏朗,neu
113916,悦纳,neu
111739,君威gs,neu
125677,小三,neu
101110,标致,neu
127956,迈巴赫62s,neu
127178,瑞纳,neu
124791,狮跑,neu
128044,广汽传祺,pos
116157,法拉利,neu
105184,宝马,pos
118037,凯迪拉克,neu
118644,长安福特,neu
105105,哈弗,neu
111603,起亚k5,neu
132811,现代,pos
108925,吉利帝豪gs,pos
119825,广汽传祺gs4,neu
109151,雷凌,neu
123907,捷达,neu
115001,k5,pos
130200,途胜,neu
112429,polo,neu
100015,马自达,neu
118752,尼桑,neu
112736,思铂睿,neu
113510,F-PACE,pos
100079,斯柯达,neg
106897,福特,neg
104921,十代思域,neu
122516,众泰,pos
132296,大众,neu
118519,哈弗h6,neu
119058,梅赛德斯-奔驰,neu
123564,nsx,neu
129585,捷豹,neu
101997,5系,pos
120615,睿翼,neu
106643,昂科威,pos
117836,广汽丰田,neu
123523,gs4,neu
105994,迈锐宝,neu
114962,威驰,pos
130408,长安马自达,neu
121689,凯越,neu
124107,路虎,neu
125598,马六,neg
113812,一汽丰田rav4,neu
111720,psa,neu
115987,帕萨特,neu
111613,沃尔沃,neu
116579,帕萨特,neu
110959,本田,neu
101222,凯美瑞,pos
107923,上汽通用,neu
132080,福特锐界v6,neu
102902,现代名图,neu
115814,丰田,neu
112160,amg,pos
127523,北汽,neu
130345,蒙丢丢,neu
124733,马自达cx-4,pos
102766,风行sx6,pos
102578,m6,neu
106236,奇瑞,neu
108065,迈腾,neu
126134,广汽,neu
109615,智跑gl,neu
121472,a6,neu
106453,起亚,neu
124710,英菲尼迪,neu
108955,福建奔驰,neu
107811,思铂睿,neu
118173,朗逸,neu
125660,启辰t90,neu
118518,rio,neu
128816,宝马1系,neu
105686,东风日产,neu
126998,雪铁龙,neu
125162,比亚迪s7,pos
109959,途观,pos
126422,捷豹xe,pos
114035,迈腾mini,neu
131992,吉利帝豪,neu
117345,瑞风s2,neu
129001,福特,neu
106072,科沃兹,neu
110157,xts,pos
102904,斯柯达晶锐,neu
125146,奥迪a4l,pos
119023,东风标致206,neu
119388,c6,pos
108039,丰田皇冠,neu
109525,宝马,neu
115148,轩逸,neu
107344,斯柯达,neu
125854,瑞风s3,neu
119388,雪铁龙,neu
119461,迷你,neu
105053,福克斯,neu
121388,凯美瑞,neu
129826,奥迪,neu
122538,凯迪拉克ATS-L,pos
110138,保时捷,neu
131892,标致,neu
132249,途安,neu
115719,马自达,neu
104883,奥迪a4,neu
122278,英朗GT,neu
111395,本田雅阁,neu
116480,现代起亚,neu
124364,宝骏,pos
111856,瑞风m4,neu
132099,速派,pos
112044,迈腾,pos
126023,福克斯,neu
110904,别克,neu
101414,郑州日产东风风度mx5,neu
112541,本田,pos
125744,逍客,neu
115345,汉兰达,neu
124802,CrossPolo,neu
106696,保时捷,neu
111511,本田,pos
105682,金杯,pos
110515,奥迪,neu
104894,传祺gs4,pos
127388,宝马,neu
127977,奔驰,neu
116655,捷达,neu
122697,宾利,neu
114484,众泰,neu
116574,通用,pos
102613,crv,neu
103318,荣威360,neu
101516,马自达,neu
123924,途安l,neu
114927,宝马x5,neu
109772,瑞风s2,neu
109772,瑞风s3,neu
110242,s2000,neu
111333,奔驰,neu
106202,奔驰,neu
108972,卡罗拉双擎,pos
110298,宝马320i,pos
106114,飞度,neu
128070,福克斯,neu
111413,zoe,neu
103366,菲亚特,neg
111154,速派,pos
115842,昂科威,neu
114767,奥迪,neu
118698,锐界,neu
130847,明锐,pos
123385,qx60,pos
117875,科鲁兹,pos
120984,牧马人,neu
100801,Polo,neu
105512,乔治巴顿,neu
122136,宝马mini,neu
126755,捷豹,neu
102221,悍马h2,neu
120877,奔驰,neu
117186,宾尼法利纳,neu
109549,奥迪,neu
112336,宝马,neu
111952,捷豹路虎,neu
112791,飞度,neu
124775,途胜,pos
114867,日产,neu
105662,丰田,pos
123068,明锐,pos
122435,宝骏560,neu
105150,轩逸,neu
125948,斯柯达,pos
115784,途观,pos
106718,标致3008,neu
130439,Yeti,pos
113571,奥迪,pos
102088,本田缤智,neu
100698,q5,pos
127937,英朗,neu
127668,gle450amg,neu
106663,速派,neu
118519,宝骏560,neu
104647,奥德赛,neu
120131,哈佛h1,neu
125781,帕萨特,neu
121906,宝马x5,neu
129137,迈腾,neu
119571,c6,neu
121592,日产,pos
119189,i3,neu
107804,宝骏,pos
124859,长安,pos
119189,i8,neu
131879,凯越,pos
101983,揽胜,neu
124196,林肯mkz,neu
109461,劳斯莱斯,neu
115131,雪佛兰,pos
100122,帕萨特,pos
107723,福特翼虎,neu
120465,飞度,neu
103939,东风标致207,pos
129611,cs75,pos
121633,速腾,neu
116533,克莱斯勒,neg
100188,奔驰,neu
130200,自由光,neu
105648,奥迪r8,neu
121665,丰田,neu
124852,速腾,neu
103336,昂科威,pos
100589,菲翔,neu
122515,凯美瑞,neu
110149,大众,neu
125571,宝马,neu
123162,大众,neu
121006,昂科威,pos
103358,s5,pos
107375,m300,neu
132227,qq,neu
102217,天津一汽,pos
126149,悦达起亚,neu
129620,思域typer,neu
105433,大众途观,neu
102404,宝骏730,neu
120558,昂科威,neu
118778,哈飞,neu
109580,上汽通用五菱,neu
109302,Cross桑塔纳,pos
120082,林肯大陆,neu
109158,哈弗,neu
118102,科沃兹,neu
131006,北京,neu
107443,众泰z500,pos
103016,雷凌,neu
101910,五菱,neu
126151,q5,neg
112648,荣威eRX5,neu
100741,奥迪a3,neu
119922,雪佛兰,neu
111051,智跑,pos
114652,雷克萨斯ls,neu
119568,通用,neu
101793,标致208,neu
101243,凌渡,neu
129926,日产,neu
120764,5系,neu
114887,福克斯,pos
104822,缤智,neu
111926,路虎,neu
125074,科帕奇,neu
108577,劳斯莱斯,neu
132167,知豆d2,pos
128542,北京,neu
129495,布加迪,pos
128754,布加迪,neu
127579,桑塔纳,neu
124331,昕动,pos
115702,rio,neu
113737,别克凯越,pos
119219,上汽大众,pos
109001,博越,pos
123737,7系,neu
103616,凯迪拉克,pos
113944,宝马五系,neu
119834,别克,neu
103850,长安,pos
116051,比亚迪s7,neu
118972,梅赛德斯-奔驰,neu
112047,大众,neu
118017,丰田,neu
107870,通用,neu
105809,铃木,neu
123669,荣放,neu
116288,斯柯达,neu
122151,夏朗,neu
115186,速腾,neu
130228,Q5,neu
102658,帝豪,neu
124483,508,neu
105719,Polo,neu
116643,轩逸,neu
124738,思铂睿,pos
107905,奥迪a4l,neu
116311,迈锐宝,neu
119322,雷克萨斯,pos
110690,大众cc,neu
105799,迈锐宝xl,neg
116105,自风,neu
115136,帕萨特,neu
121521,大众,neu
127641,福特,pos
113445,740li,neu
102775,科帕奇,neg
122630,飞度,pos
130670,本田crv,neu
106066,雷克萨斯es,neu
118343,宝马,pos
105230,北京现代悦纳,neu
111527,奥迪,neu
127884,江淮,neu
106995,哈弗h6,pos
101273,途观,neu
122257,汉兰达,neu
114035,轩逸,neu
118432,宝马,neu
130717,冠道,neu
132276,雅阁,neu
109764,蒙迪欧,neu
116608,比亚迪s7,neg
107197,上海大众,neu
125283,五菱宏光,neu
118740,江淮,neu
120727,荣威e550,pos
120761,凯越,pos
122967,大众,neu
114383,cs75,pos
107726,北斗星,neu
112235,宝马,neu
106781,朗逸,neu
101978,速腾,neu
102621,日产骊威,neu
127528,大众,pos
126868,雪佛兰迈锐宝XL,neu
127297,大宝,pos
113635,迈腾,neu
109001,H6,pos
108459,桑塔纳,neg
105414,雨燕,neu
103788,长安,neu
126880,雷凌双擎,neu
122693,宝马,neu
113890,君威,neu
127655,福特,neu
120155,凯美瑞,neu
104933,奥迪,neg
132491,奔奔,neu
113028,比亚迪唐,neu
102788,别克,neu
130266,荣威550,neu
109786,东风标致308,neu
113729,翼虎,neu
121491,君威,neu
122938,北京,pos
126790,路虎揽胜极光,pos
123642,别克,neu
121827,逍客,neu
108924,哈佛h6,pos
128208,轩逸,pos
129484,雷克萨斯is,neu
111759,宝骏,neu
106167,福特mustang,neu
112016,宝骏730,pos
107343,汉兰达,pos
108431,宝马i3,neg
132672,别克,neu
102955,奥德赛,neu
108623,金牛座,neu
121551,威霆,pos
100404,日产天籁,neu
110513,英朗,pos
116079,高尔夫7,neu
120643,雪铁龙,pos
126181,轩逸,neu
110645,奥迪rs7,neu
106016,奔驰,neu
102984,途胜,pos
111027,宝马,neu
129249,起亚,neu
100829,朗逸,neu
109752,高尔夫,neu
118959,东风日产,neu
100291,v8,neu
128052,大众,neu
100291,v6,neu
100590,高尔夫7,neu
128227,福特途睿欧,pos
109227,斯柯达,neu
113724,奥迪a4l,neu
116779,神行者2,neu
124931,哈弗h2,neu
129927,卡罗拉,pos
115423,捷达,neu
123583,阿特兹,neu
106449,哈弗h6,neu
103923,广汽传祺,neu
115072,尊荣,neu
109127,凯尊,pos
119928,奥迪,neu
106972,威驰,neu
111389,江铃福特,neu
120801,皇冠,neu
107828,上海通用,pos
109339,汉能,neu
131996,3系,neu
113468,别克gl8,neu
130136,东风雪铁龙c6,neu
114830,XFL,neu
114898,野马,neu
122154,广汽传祺,neu
117602,大众,pos
121992,本田,neu
125740,cla,pos
117082,捷达,neu
117518,国产雅阁,pos
116419,凯迪拉克,neu
129113,北京奔驰,neu
119940,福特全顺,neu
110709,宝来,neu
110354,长安,neu
118446,桑塔纳,neu
129136,昕动,pos
102333,阿特兹,pos
110887,思域,neu
105752,途安l,neu
124379,福美来,neu
124016,江铃宝典,pos
128849,飞度,neg
132696,途观,neu
113932,宝马,neu
124652,速派,neu
112546,速派,neg
103079,panamera,neu
104166,宝马,neu
107571,众泰,neu
109403,途观,neu
122797,凌渡,neu
108823,福特,neu
110654,汉兰达,neu
132224,轩逸,neu
111800,mg,neu
122764,捷达,pos
106947,斯柯达,neu
132608,大众polo,pos
113098,途观,neu
102541,crv,neu
116123,北汽,neu
128436,奥迪,neu
129799,起亚k3,neu
120984,哈弗h9,neu
114135,江铃,neu
120984,哈弗h5,neu
103921,标志,neu
110353,大众,pos
130579,北汽幻速,neu
130286,ats,neg
103445,路虎揽胜运动版,neu
116643,思域,neu
120858,荣威RX5,pos
104536,悦纳,pos
117803,夏利a+,neu
101167,标致雪铁龙,neg
128500,魅影,neu
123140,雪铁龙,neu
101936,奔驰e级,neu
100198,宝马,neu
126496,凯越,neu
100951,宝马,neu
125453,荣威e550,neg
127434,ds,neu
111190,长安福特,pos
127410,雪佛兰,neu
127261,逸动,neu
117851,宝马,pos
124840,cx,pos
112262,现代,pos
131837,远景,neu
125705,长安cs35,neu
125827,途观,pos
122344,gla,neu
103651,宝沃,neu
102036,君越,neu
120686,昂克赛拉,neu
116671,帕杰罗,neu
118169,盖世,neu
121607,一汽丰田,pos
105452,轩逸,neu
123515,q3,neu
122875,卡罗拉,neu
104743,长安,neu
106557,阳光,neu
103768,现代领动,neu
127130,飞度,neu
118640,君越,neu
117994,速腾,neu
100160,途观,neg
117274,起亚狮跑,neu
114147,晶锐,neu
125645,速腾,neu
115111,野马,neu
128494,奔腾x80,neu
104494,宝马,neu
103442,广汽丰田,neu
109106,福睿斯,neu
113364,3系,neu
119459,雷克萨斯,neu
123083,途睿欧,neu
106052,威朗,neu
121699,一汽,neu
105286,长安福特,neu
114185,奥迪,neu
132138,朗行,neu
101432,威驰,neu
119419,奥迪,neu
108325,长安福特翼虎,pos
119749,别克昂科雷,neg
107293,丰田,neu
108746,奥迪,pos
110865,起亚kx5,neu
104989,宝骏,neu
102709,标志,pos
104517,大众,pos
108478,本田锋范,pos
130680,宝马,neu
125061,远景suv,neu
128171,长安,neu
120011,逸动,neu
108481,迈腾,neg
116168,东风标致4008,pos
118992,卡罗拉,neu
130115,通用,pos
106630,途观,neu
130216,c6,neu
120098,凯越,neu
107078,tsi,neu
100783,途安l,neu
128888,奥迪,neu
101189,宝马,neu
108792,宝马,neu
112855,迈旅,pos
118921,奥迪a3,neu
100012,捷达,pos
101061,雪铁龙,neu
117456,梅赛德斯-迈巴赫6,neu
113458,昕锐,neg
105059,科鲁兹,neu
120365,丰田,neu
129088,北京现代悦纳,neu
130857,斯柯达,pos
131871,福特野马,neu
121039,迈特威,neu
129018,奥迪,neg
123297,长城哈弗suv,neu
121198,海马,neu
113646,比亚迪,pos
104053,菲翔,pos
132811,别克,pos
108827,雷诺,neu
122386,劲炫asx,neu
127586,克莱斯勒,neu
103640,缤智,neu
104893,上海大众斯柯达,pos
119985,通用,neu
105802,宝骏560,pos
129475,本田,neu
119578,a6,neu
102616,bmw,pos
100609,雅阁,neu
131415,Cross Polo,neu
127314,马自达2,neu
123032,奥迪,neu
124711,大众,neu
119933,宝马7系,neu
117862,凯美瑞,neu
117186,东南dx7,neu
131363,法拉利,pos
107871,ct6,pos
127771,一汽马自达,neu
107784,日产骐达,pos
127675,广汽传祺,neu
120040,众泰sr7,pos
104440,x1,neu
107758,斯巴鲁,neu
106594,菲翔,neu
122042,奔驰smart,neu
128730,大众迈腾,neu
113207,qx70,pos
112642,梅赛德斯-奔驰,neu
109194,广汽传祺,neu
131663,长安,neu
112848,雅阁,neu
105599,凯迪拉克,neu
101009,奥迪,neu
102605,大众golf,neu
102944,途观,neu
114353,别克,neu
110318,菲翔,neu
123612,宝马,neu
126260,北汽幻速s6cvt,pos
131623,挑战者,neu
117062,楼兰,neu
122118,雪铁龙c4,neu
111359,吉利,neu
106296,i8,neu
119831,绅宝cc,pos
129841,雅致,pos
121949,昂科威,neu
126055,瑞风s3,neu
126055,瑞风s2,neu
113903,上汽大众,neu
111751,infinity,neu
109687,q5,neu
116190,途安l,pos
128018,江淮,pos
124759,大众,neu
131904,大众cc,neu
109001,吉利,pos
106956,长城,neu
124990,长安,neu
118047,途观,pos
106921,xc90,pos
130059,科鲁兹,neu
132176,速腾,neu
105669,奥迪r8,neu
129734,宝马,neu
111795,标致,neu
107589,奥迪,neu
107728,东风日产,neu
124863,长安,neu
110705,现代伊兰特,neu
128716,君越,neu
107188,长安悦翔v7,neu
121040,宝骏310,pos
123311,东风风光330,pos
112039,轩逸,neu
132419,大众,pos
108827,408,pos
101093,轩逸,neu
125259,铃木,pos
124558,沃尔沃,neu
113540,朗逸,neu
126009,rav4,neu
117801,雪佛兰bolt,neu
127267,雅阁锐,neu
112169,小三,pos
109827,翼虎,neu
101722,宝马m8,neu
108472,思域,neu
123521,捷豹,neu
121483,雷克萨斯nx,pos
116021,保时捷,neu
113586,奥迪q5,neu
114211,保时捷卡宴,neu
127961,广汽本田雅阁,pos
100054,保时捷918,pos
132337,高尔夫·嘉旅,pos
101412,大众,pos
111715,斯柯达,pos
104011,奥迪,neu
132613,福克斯,pos
113998,迈巴赫,neu
110357,奔驰,neu
102441,启辰,neu
110915,a8,neu
103279,翼虎,pos
103539,大众,neu
113488,东风日产启辰,neu
112584,桑塔纳,pos
129447,朗动,neu
108360,科鲁兹,neu
129416,大众,pos
118964,雷凌,pos
114767,标志,neu
124629,Polo,pos
132547,福特f650,pos
107127,锐志,neu
131791,途观,neu
108268,斯柯达,neu
114211,奥迪,neu
123802,奥迪a6,neu
111822,翼虎,pos
110776,大众,neg
108794,保时捷卡宴,pos
128651,威驰,neu
122593,福特,neu
107826,哈弗h2,pos
114167,quattro,pos
125479,别克英朗,neu
113691,丰田,neu
129243,五菱,pos
124764,郑州日产,pos
119810,长安,neu
125312,英朗,neg
105024,长城,neu
104430,上海大众,neu
117104,哈弗suv,pos
111588,阿特兹,neu
103788,吉利,neu
130291,英菲尼迪esq,neu
115809,天籁,neu
121409,奔奔,neu
110373,启程,neu
129359,保时捷,neu
102553,双环S-RV,neu
109272,cc,pos
130687,cs75,neu
119516,昂科威,neu
116225,法拉利,neu
124530,三菱,pos
109666,东风标致,pos
105260,东风标致,neu
126252,北京现代,neu
125149,凌志,neu
112014,马自达,neu
118180,法拉利f12berlinetta,neu
130062,哈弗h5,neu
107411,飞度,pos
101563,大众朗逸,neu
127678,速腾,neu
128278,q7,neu
114168,轩逸,neu
127723,东南dx3,pos
110594,哈弗h6coupe,neu
102149,宝马760li,neu
100273,桑塔纳,neu
126779,发现vision,neu
100278,比亚迪,pos
113805,丰田,neu
127481,qx60,pos
117714,本田雅阁,neu
130830,江淮,neu
101778,三菱,neu
129579,宝骏,pos
100687,长安,neu
126955,cs75,neu
111188,别克,neu
101560,福克斯,neu
130190,别克,neu
107291,e-tron,neu
101340,宝马,neu
125711,卡罗拉,neu
125934,朗逸,neu
103423,北京现代,neu
118543,众泰t600,neu
115905,奥迪,neu
104048,zf,neu
104367,比亚迪,neu
132218,迈锐宝,neu
119720,保时捷Cayman,neu
124860,丰田,neu
101338,长安,pos
117784,福特撼路者,neu
124808,长安,neu
126813,思域,neu
123853,江淮,neu
128931,东风雪铁龙,neu
126220,宝马,neu
113481,赛麟,neu
105764,英朗,neu
110781,a4l,neu
106312,大众高尔夫,neu
115391,大众,neu
114511,博越,neu
122338,别克昂科威,neu
112284,一汽丰田,neu
106177,英朗,neu
106267,福克斯,neu
111662,奥迪,neu
131333,宝马,neu
120995,丰田霸道,neu
117956,标致301,neu
121111,标志,pos
100462,比亚迪唐,neu
110183,福克斯,neu
116127,福特锐界v6,neu
103031,clubman,pos
123215,psa,neu
123497,奇骏,neu
128205,奔驰,neu
100565,红旗h7,neu
121794,汉兰达,pos
122044,A6L,neu
104193,阿特兹,pos
105002,福特,neu
109517,长安福特,neu
117069,tfsi,neu
129468,广汽丰田,neu
107902,兰博基尼,neu
106818,别克陆尊,neu
114931,迈腾,pos
121977,东风日产,neu
122068,迈巴赫,neu
132221,林肯大陆continental,pos
116631,发现mustang,neg
124186,大众,neu
105129,福特蒙迪欧,neu
110715,长安马自达,pos
125580,长安cs15,neu
103231,智跑,neu
106306,飞度,neu
106945,奥迪,neu
110513,大众朗逸,pos
119740,雪佛兰,neu
119019,凯美瑞,pos
111030,沃尔沃,neu
129525,polo,neu
108357,xts,pos
127442,奥迪q5,pos
116880,q5,neu
131885,宾利,neu
126481,三菱,neu
123696,宾利,neu
104565,林肯,neu
123933,速派,neu
119483,z700,pos
108880,明锐sport,neu
129596,野马,pos
109072,标志,neu
127664,翼虎,neu
130014,哈弗h2,neu
110225,东风本田,neu
128278,q5,neu
103603,天籁,neu
101212,比速,neu
103173,本田,neu
111968,昂科威,neu
119094,通用,neg
129222,标致408,neu
102884,大众,neu
108286,北京现代,neu
119116,奥迪,neu
132539,轩逸,neu
123712,广汽本田雅阁,neu
118376,a4l,neu
118262,东风标致2008,neu
111848,雪佛兰科鲁兹,neu
125951,宝马,neu
104830,梅赛德斯-奔驰,neu
111721,雨燕,neu
114079,大众,neg
111488,欧蓝德,neu
107818,君越,pos
118614,奥迪,neu
112648,奇瑞,neu
128373,雷凌双擎,neu
125133,丰田,neu
100626,比亚迪,neu
105101,哈弗H2,neu
104095,福特锐界,neu
115202,启辰,neu
121301,昂克赛拉,pos
126246,一汽丰田,neu
112858,风尚,neg
132703,阿斯顿马丁,neu
111748,奥迪,neu
118084,丰田,pos
113512,林肯,neu
125558,本田,neu
105262,斯柯达,neu
122360,嘉年华,neu
113816,东风悦达起亚,neu
109908,凯迪,neu
103249,马自达CX-4,neu
132261,一汽丰田,neu
120202,哈弗h6,neu
108140,奥迪,neu
119568,现代,neu
123510,君越,pos
119470,汉兰达,pos
132471,北京现代悦纳,pos
106040,宝马,neu
118230,尊荣,neu
120878,宝马,neu
114738,悦纳,neu
126867,奥迪,neu
123784,哈弗h8,neu
117288,君越,neu
107304,驭胜s330,pos
105167,瑞风s2,neu
115918,k3,neg
123774,奥迪rs3,neu
106871,天籁雅阁,neu
117250,凯翼,neu
104785,卡罗拉双擎,pos
109447,自由光,pos
107149,法拉利,neu
130738,帕萨特,neu
117206,大众,neu
125193,宝马,pos
116068,宝马,neu
128269,cs75,pos
121368,大众,pos
121358,雪铁龙c5,neu
110403,路虎发现4,neg
113079,荣威,neu
130506,明锐,neu
110566,卡宴,neu
118525,林肯,neu
129504,威驰,neu
110385,昂科威,neu
100101,速腾,neg
118260,X7,pos
118260,X5,pos
118394,别克,pos
114051,雪铁龙,neu
109939,gls,neu
114200,明锐,pos
118227,起亚k2,neg
116293,大众帕萨特,neu
127679,威朗轿跑,pos
100396,朗动,neu
131759,宝马,pos
115837,本田飞度,neu
119438,幻速s3l,pos
130460,众泰,neu
125741,c4l,neu
129922,别克,neu
112255,阿兰,neu
105905,凯越,neu
116094,速派,neu
119701,本田CR-V,pos
106619,夏朗,pos
119327,560,neu
115257,丰田c-hr,neu
127371,科鲁兹,neu
129478,宝马x5,neu
123932,东南三菱,neg
112283,昂克赛拉,pos
114597,创酷,neu
112773,揽胜,pos
128768,哈弗,neu
105170,哈弗h7,neu
129912,斯柯达明锐,neg
110695,野马,neu
126051,宝马,neu
126236,君越,neu
106691,野帝,pos
100686,伊兰特,neu
104520,朗行,pos
129172,雷克萨斯rx,pos
110069,长安福特,neu
129580,福美来,neu
128444,奔驰,neu
103012,东风本田,neu
120756,途观,neu
110237,领动,neu
121098,哈弗,pos
110495,五菱宏光,neu
127622,威朗,neu
113200,雪佛兰,neu
104766,东风日产,neu
119376,雪铁龙,neu
124524,路虎揽胜极光,neu
126641,明锐,neu
105730,菲亚特克莱斯勒,neu
112269,轩逸,neg
124091,荣威550,neu
106337,rav4,neg
103155,悦纳,neu
122924,奥迪,neu
126045,宝马,neu
115414,欧蓝德,pos
130863,创酷,neu
126591,宝来,neg
119870,标致,neu
105985,吉利,neu
129873,现代名图,neu
111587,通用gl8,neu
101029,大众,neu
131686,凯美瑞,neu
109031,雪佛兰,neu
129054,本田,neu
121436,铃木,neu
106195,众泰sr7,neu
109535,h3f,neu
120460,沃尔沃,neu
124826,x5,pos
100110,上汽,neu
131975,长城,neu
128776,508,neu
121323,丰田,neu
125921,力帆,pos
130185,Polo,neu
105639,睿骋,neu
124761,捷豹,neu
119426,奥迪,neu
107928,雷凌,neu
108994,宝马m4,neu
124254,汉兰达,neu
113548,速派,neu
112363,骐达,neg
112960,雪佛兰,neu
119901,昂科威,pos
107998,宝马,neu
126193,f1,pos
131097,哈弗h6,pos
114387,广汽丰田致炫,neu
116382,宝马,neu
115970,宝马,neu
115782,普拉多,neu
110806,速派,neu
102010,宝马7系,neu
127418,奔驰,neu
100928,君威,neu
129878,哈弗h7,pos
130777,起亚,neu
118507,别克,neu
121602,蒙迪欧,pos
115343,宝马,neu
119549,比亚迪e5,neu
100438,长安,pos
122846,轩逸,neu
128900,宝来,neu
123063,凯美瑞,pos
119953,宝马m系,neu
101869,奥迪,pos
103672,东风风度mx5,neu
117100,雷克萨斯,neu
131009,雷凌,neu
101181,上海大众,neg
127784,大众途观,neu
108767,昕锐,pos
104684,名图,neu
108766,明锐,neu
115901,路虎,neu
121140,宝马,neu
125005,帕萨特,neu
124958,沃尔沃s80,neu
123979,威驰,neu
128987,rx,pos
130397,宝来r,neu
111939,大切诺基,neu
115806,江淮iev6s,neu
116879,奥迪a6,neu
108808,大众,neg
120052,大众,neu
114761,斯柯达明锐,neu
100384,克莱斯勒,neu
130422,比亚迪,neu
126321,k2,neu
124626,逍客,neu
105334,gk5,neu
102717,昂克赛拉,neu
125008,宝骏560,neu
125735,睿翼,neg
105219,丰田,pos
103070,奥迪,neu
113338,斯柯达明锐,neu
113132,天籁,neu
106598,江淮,neu
100758,福特全顺,neu
104153,迈腾,pos
110361,丰田威驰,neu
105847,tiguan,neu
122578,骐达,neu
107052,克莱斯勒,neu
126730,爱丽舍,neu
113667,野马,neu
101024,奔驰,neu
113997,胜达,neu
122048,长城M4,neu
100466,宝马,pos
118836,哈弗,neu
107314,福特翼虎,pos
100169,丰田,neu
100253,cs75,neu
127180,奥迪a6,neu
121889,雷克萨斯es,neu
121842,奔驰迈巴赫,neu
115040,甲壳虫,pos
128600,飞度,pos
102674,威驰,neu
128926,东南,neu
111815,广汽传祺,neu
115992,凯美瑞,neu
128753,捷豹路虎,neu
113414,v6,neu
106848,上汽通用五菱,neu
132532,大众,neu
104237,吉利博越,neu
114675,长安,pos
103948,飞度,neu
101322,奥迪,neu
111843,奥迪,neu
119194,东风日产,neu
111188,马自达,neu
103925,东风标致,pos
114410,阿斯顿马丁,neu
111192,日产,neu
132432,广汽丰田,neu
105132,哈弗h1,neu
132478,丰田,pos
102665,吉利远景suv,neu
100953,雷克萨斯,pos
123534,森林人,neu
120694,凌渡gts,pos
123028,宝马,neu
132771,起亚kx5,pos
102817,长安,neu
110754,丰田塞纳,pos
100395,别克,neu
130619,昂科威,pos
108191,福特,pos
108068,宝马,neu
116471,梅赛德斯-amg,neu
125870,东风雪铁龙c6,neu
127748,来宝,neu
126033,奥迪,neu
129206,POLO,neu
123302,君越,pos
126913,广汽丰田,pos
112003,起亚k3,neu
129681,h2,neu
104728,长安cs35,neu
131982,别克,neu
124469,雪弗兰,neu
127497,宝马,neu
126564,宝来,neg
124089,iii,pos
126621,雷凌,neu
127068,h6,pos
130768,别克,neu
101338,cs75,pos
132453,大众,neu
108380,启辰,neu
101539,福特,pos
124931,byd,neu
116169,塞纳,neu
104573,大众,neu
111804,奥迪,neu
131433,本田雅阁,neu
110639,丰田普瑞维亚,neu
127468,日产骊威,neu
132017,高尔夫,neu
102046,凯越,neu
122288,别克gl8,neu
119594,朗逸,neg
111038,q5,neu
119713,奥迪q5,pos
100764,梅赛德斯-奔驰,neu
127273,奥迪r8e-tron,neu
130919,迈腾,neu
113893,凯美瑞,neu
104676,es,neu
128061,宾利,neu
101341,大众捷达,neu
122996,eh400,neu
132166,宝马525,neu
120200,5008,neu
131447,英朗,neu
128009,cayenne,pos
118392,锋驭,neu
127078,宝马,neu
132809,上汽大众,pos
125103,速派,pos
116877,森雅s80,neu
125513,法拉利,pos
120498,a3,pos
131910,凯美瑞,neu
116217,奇瑞,neu
130726,广汽丰田,pos
113914,科鲁兹,neg
103349,gla,pos
102052,凯迪拉克凯雷德,neu
114411,途胜,neu
131562,宝马,neu
114828,锋驭,neu
120965,嘉旅,neu
120838,江淮,neu
128832,奔驰,neu
114757,瑞纳,neu
116119,凯迪拉克PHEV,neu
119172,宝马,neu
131650,起亚,neu
116061,骐达,neu
121784,宝马730,neu
131166,比亚迪,neu
124357,k5,pos
130868,蓝鸟,neu
118639,通用,neu
124257,保时捷卡宴,neu
111652,途安l,neu
112483,英菲尼迪,neu
106715,朗逸,neg
113068,宝马x5,pos
115073,昂科威,neu
107231,一汽,neu
120648,crown皇冠,neu
108122,别克凯越,neg
103489,宝马7系,neu
120700,5系,pos
116512,东南,neu
104398,宾利,neu
103091,北汽幻速h2e,neu
112439,奥迪a4l,neu
125902,奇瑞路虎揽胜极光,neu
126399,一汽丰田,pos
107736,ix25,neu
115808,丰田,pos
106758,CrossPolo,pos
102249,北汽绅宝x25,neu
122228,q80,neu
107256,艾瑞泽5,neu
104526,雪佛兰,neu
118732,xrv,pos
103267,迈凯轮,neu
125529,斯柯达,pos
121662,凌派,pos
126346,途观,neu
115322,东风本田,neu
132963,A6L,pos
119687,lexus,neu
101469,Yeti,pos
110320,保时捷,neu
117556,众泰,neu
126196,英菲尼迪qx60,neu
126531,奥迪,neu
113773,奥迪,neu
110981,博世,neu
131647,福特F650,neu
117100,本田,neu
106106,奥迪q3,neu
126787,凯迪拉克,pos
100497,博越,neu
103677,宝马5系,neu
107714,帕拉梅拉,neu
129078,holden,neu
100234,奔驰,neu
104530,高尔夫,neu
123829,lfa,neu
102350,mb,neu
113474,A1,pos
103527,飞度,neu
123176,广汽丰田,pos
110951,奥迪,neu
100344,爱丽舍,pos
127612,昕锐,pos
131577,奔驰glk,neu
116938,博世,neu
